iteration,Ux_initial,Ux_linear_final,Uy_initial,Uy_linear_final,Uz_initial,Uz_linear_final,p_initial,p_linear_final,epsilon_initial,epsilon_linear_final,k_initial,k_linear_final,continuity_local,continuity_global,continuity_cumulative
59.0,0.008424440646,0.0001250878524,0.0161571591,0.0008020928424,0.006496844699,8.695661405e-05,0.03584605746,0.001388687567,0.009178388109,2.835442993e-05,0.01215095097,5.558108016e-05,0.01987058901,0.002634573473,0.1882430074
60.0,0.008484099354,0.0001265530553,0.01604727359,0.0007981082326,0.006455706107,8.640058033e-05,0.03529775145,0.001395277525,0.00905633703,2.795206571e-05,0.01192020917,5.449315569e-05,0.01989261138,0.002674651815,0.1909176592
61.0,0.008546417635,0.0001281255893,0.01593858684,0.0007941823684,0.006417550615,8.585135036e-05,0.03477278689,0.00140099908,0.008932406477,2.754234271e-05,0.01170034321,5.345583239e-05,0.01989909841,0.002705192234,0.1936228514
62.0,0.008612963581,0.0001297629574,0.0158222106,0.0007897609979,0.006381160133,8.533639165e-05,0.03426611341,0.001405151976,0.008806155531,2.705350765e-05,0.01147887864,5.259069333e-05,0.01988417594,0.002737347911,0.1963601994
63.0,0.00868229958,0.0001314513919,0.01568774925,0.0007842467509,0.006347619204,8.486420517e-05,0.03377710012,0.00140834945,0.008669388695,2.658189721e-05,0.0112624357,5.15456334e-05,0.0198572362,0.002773644038,0.1991338434
64.0,0.008752318579,0.0001331601359,0.01552461251,0.0001852360354,0.006316578176,8.445720812e-05,0.03330693653,0.001410183209,0.00853003441,2.599455435e-05,0.01105731739,5.078532407e-05,0.01981239951,0.002814330158,0.2019481735
65.0,0.00882106434,0.000134848085,0.01525898039,0.0001819877738,0.006289534412,8.411983563e-05,0.03283654108,0.001415066947,0.008392735302,2.553720354e-05,0.0108713109,4.988253291e-05,0.01980961874,0.003087299535,0.2050354731
66.0,0.008891940917,0.0001365858837,0.01494627021,0.0001781428822,0.006265411257,8.384264462e-05,0.0323773151,0.001414874239,0.008251791725,0.000412163423,0.01069219532,4.906829111e-05,0.01973931435,0.003172143885,0.208207617
67.0,0.008963670593,0.0001383246395,0.01462573753,0.0001741261059,0.00624693139,8.365743829e-05,0.03195597459,0.001414880466,0.008147668397,2.480530416e-05,0.01053460598,4.834446164e-05,0.01967381007,0.003257216371,0.2114648333
68.0,0.009024644718,0.000139876392,0.01428905337,0.0001699601146,0.00622901521,8.354106049e-05,0.03156227904,0.001414551538,0.007997141455,2.435787692e-05,0.01036262603,4.741156579e-05,0.01960413758,0.003345291526,0.2148101249
69.0,0.009081696255,0.0001413274963,0.01394854519,0.0001658117438,0.006212818241,8.34671341e-05,0.03119216217,0.001411408077,0.007853398342,2.392414287e-05,0.01020937222,4.668793785e-05,0.01949803388,0.003431938808,0.2182420637
70.0,0.009132482599,0.0001426992453,0.01361547687,0.00016172185,0.006198497815,8.340026599e-05,0.03084410249,0.001407553765,0.007715165494,2.353220414e-05,0.01005950351,4.599619093e-05,0.01938515904,0.003516695599,0.2217587593
71.0,0.009178469944,0.0001440025814,0.01328358729,0.0001577728578,0.006185838907,8.33552242e-05,0.0304920667,0.001403906619,0.007585733832,2.316508148e-05,0.009923671872,4.540094045e-05,0.01927617941,0.003596096191,0.2253548555
72.0,0.009218060719,0.0001452383535,0.01295841537,0.0001539506004,0.006174290157,8.333844941e-05,0.03013385138,0.001397812113,0.00746709346,2.278687486e-05,0.009796364954,4.494719913e-05,0.01913553824,0.003667243992,0.2290220995
