iteration,Ux_initial,Ux_linear_final,Uy_initial,Uy_linear_final,Uz_initial,Uz_linear_final,p_initial,p_linear_final,epsilon_initial,epsilon_linear_final,k_initial,k_linear_final,continuity_local,continuity_global,continuity_cumulative
89.0,0.004347490007,6.619805034e-05,0.01073166072,0.000148587921,0.003662776817,5.010444433e-05,0.01210856101,0.0002925881486,0.006498395227,0.0002550398747,0.006764656466,2.611693843e-05,0.005621518904,5.656392333e-05,-0.005744092816
90.0,0.004304338145,6.579677812e-05,0.01054184895,0.0001466535756,0.003625306557,4.998110616e-05,0.01309074864,0.0002863313874,0.00626183939,0.0002465406745,0.006525542662,2.55606526e-05,0.005508183447,-5.08643686e-05,-0.005794957184
91.0,0.004245417205,6.506532098e-05,0.01037645227,0.0001450382129,0.003587454565,4.980258144e-05,0.01466932207,0.0003099801414,0.006033755536,0.000238823679,0.00629947544,2.508448218e-05,0.005978509108,-2.217176233e-05,-0.005817128946
92.0,0.004188916403,6.428731742e-05,0.01023543353,0.0001438453917,0.003554421361,4.966077925e-05,0.01548651356,0.0003238769854,0.005807274544,0.0002313832862,0.006091311604,2.46149142e-05,0.006266805369,-0.0002331652738,-0.00605029422
93.0,0.004139017152,6.353025825e-05,0.01012780357,0.0001430434068,0.003527819855,4.96827148e-05,0.01561036541,0.0003282296151,0.005619184287,0.0002247349125,0.005897360979,2.420226634e-05,0.006371490932,-0.0003422715272,-0.006392565747
94.0,0.00409822725,6.281024981e-05,0.0100545249,0.0001425759218,0.003511143197,4.993117968e-05,0.01508190535,0.0003186105332,0.005439671047,0.0002181282384,0.005714085676,2.38611221e-05,0.006201920222,-0.0002576927661,-0.006650258514
95.0,0.004064449639,6.213888264e-05,0.0100093003,0.0001423238578,0.00350508101,5.040755903e-05,0.01400979469,0.0002990994493,0.005276051539,0.0002129268844,0.005541010047,2.355098447e-05,0.005832993186,-1.053688753e-05,-0.006660795401
96.0,0.004035115177,6.156128407e-05,0.009987270424,0.0001421277525,0.003503730631,5.102399081e-05,0.01251668705,0.0002741974161,0.005129591362,0.0002077860455,0.005380817504,2.322988032e-05,0.005350258665,0.0002431550004,-0.006417640401
97.0,0.004004536589,6.112091854e-05,0.009978244315,0.0001419071223,0.003502518493,5.164720825e-05,0.01082713413,0.0002300431313,0.004994677224,0.0002028795333,0.005229658228,2.291858052e-05,0.004484161625,0.0001440541436,-0.006273586257
98.0,0.00397298516,6.075046674e-05,0.00997329683,0.0001416037969,0.003498062805,5.213212915e-05,0.01163844481,0.0002329665887,0.00487057067,0.0001992394343,0.005087574435,2.268363359e-05,0.004528812376,0.000573757544,-0.005699828713
99.0,0.003930077595,6.038380766e-05,0.009962092535,0.0001411151264,0.003485227854,5.233866512e-05,0.01346241508,0.0002789857212,0.004749758015,0.000194621611,0.004951943158,2.24219825e-05,0.005401472267,0.0009148108753,-0.004785017838
100.0,0.003878826954,6.0023912e-05,0.009944955686,0.0001404388156,0.00346306508,5.223770265e-05,0.01503520434,0.0003302879071,0.00463552549,0.0001904023101,0.004819619749,2.220657399e-05,0.006360787364,0.001317816091,-0.003467201746
101.0,0.003829443431,5.971068071e-05,0.009919185578,0.0001395918975,0.003434890585,5.183470149e-05,0.01624864786,0.0003721276043,0.004532723497,0.0001870975559,0.004694645787,2.19380007e-05,0.007122466575,0.001481364477,-0.00198583727
102.0,0.003787546213,5.952873962e-05,0.009888872483,0.000138660181,0.003402770825,5.119292842e-05,0.01703800393,0.0003987278427,0.004436751222,0.0001831023996,0.004575394852,2.173898601e-05,0.007579937497,0.00148409213,-0.00050174514
103.0,0.003755405837,5.952043207e-05,0.009855076302,0.0001376933256,0.003367420767,5.038499376e-05,0.01739974505,0.0004075962473,0.004348437069,0.000180837876,0.004461602797,2.152080177e-05,0.007694693404,0.00136727017,0.0008655250298
104.0,0.003734494961,5.963942323e-05,0.009819563444,0.0001367436913,0.003331172147,4.949862106e-05,0.01734781043,0.0004007038119,0.00426897565,0.0001781902796,0.004355029434,2.134292025e-05,0.007513259873,0.001181120225,0.002046645255
105.0,0.003722601156,5.983105801e-05,0.009781108483,0.0001358595189,0.003294917919,4.861157295e-05,0.01695822538,0.000381243274,0.00419637955,0.0001756435231,0.004251808359,2.113527718e-05,0.0071032933,0.0009906258859,0.003037271141
106.0,0.003715372807,6.003622905e-05,0.009740326613,0.0001350710905,0.003257391184,4.774474849e-05,0.01629341822,0.0003547152332,0.004127805144,0.0001741534188,0.004152620415,2.093782483e-05,0.006571923011,0.0008383872363,0.003875658377
107.0,0.003705686839,6.018346009e-05,0.009698631172,0.0001344132787,0.003217163182,4.692627703e-05,0.01545264178,0.0003260999637,0.004063285237,0.0001726129426,0.004054843868,2.071292963e-05,0.006012729191,0.0007359876484,0.004611646026
108.0,0.003690655762,6.019822419e-05,0.00965458867,0.000133809779,0.003174725203,4.61342893e-05,0.01455038629,0.0003002197612,0.004002294953,0.0001719050813,0.003959462012,2.047756368e-05,0.005513512416,0.0006177285118,0.005229374537
109.0,0.003667367806,6.002087707e-05,0.009608469584,0.0001333557309,0.003129438028,4.536661113e-05,0.01367764201,0.0002769025813,0.003940458387,0.0001705054896,0.003865348465,2.023364245e-05,0.005068660356,0.0006162796129,0.00584565415
110.0,0.003634391729,5.964241583e-05,0.009561828396,0.0001329572732,0.003081861027,4.4612586e-05,0.01295246456,0.0002591114704,0.003877198771,0.0001688497409,0.003769942998,1.999287049e-05,0.004730436193,0.0006340488503,0.006479703001
111.0,0.003593717791,5.908357271e-05,0.00951402635,0.0001325800878,0.003032352829,4.386605501e-05,0.01240267204,0.000246598817,0.003812199831,0.0001672472009,0.003675778903,1.972803374e-05,0.004491965493,0.0006560864751,0.007135789476
112.0,0.003546544272,5.837172986e-05,0.009463200519,0.0001322159791,0.00298165137,4.312926954e-05,0.01201734033,0.0002383129085,0.003746440814,0.0001657825701,0.003583893997,1.946138387e-05,0.00433262326,0.0007092018745,0.00784499135
113.0,0.003493813624,5.75480501e-05,0.009407895807,0.0001317703939,0.002930752798,4.240702061e-05,0.01180641285,0.0002350328698,0.003680742683,0.0001640973765,0.003493338556,1.918583125e-05,0.004265304006,0.0007794307862,0.008624422136
114.0,0.003437941742,5.665056074e-05,0.009345650474,0.0001312319296,0.002879948432,4.169945168e-05,0.01176892701,0.0002365744126,0.003614439431,0.0001623029552,0.003406860835,1.890736638e-05,0.004285412112,0.0008301559043,0.009454578041
115.0,0.003380367656,5.572628034e-05,0.009275909251,0.0001305917376,0.002828595541,4.098915668e-05,0.01189656656,0.0002413171107,0.003549377135,0.0001602921867,0.003322629319,1.860905998e-05,0.004362229571,0.0008420106501,0.01029658869
