iteration,Ux_initial,Ux_linear_final,Uy_initial,Uy_linear_final,Uz_initial,Uz_linear_final,p_initial,p_linear_final,epsilon_initial,epsilon_linear_final,k_initial,k_linear_final,continuity_local,continuity_global,continuity_cumulative
36.0,0.005876293305,0.0002750788392,0.02169738056,0.0008933004684,0.005605918215,0.0002639658837,0.04393402816,0.001019344899,0.01560775755,0.000708517442,0.01890627428,8.260398474e-05,0.01624820974,0.002618672553,-0.006850282369
37.0,0.006048911105,0.0002924432585,0.02118902032,0.0008569407257,0.005539834103,0.000261014112,0.04299823669,0.0009386693547,0.01496794824,0.0006798920108,0.01832328607,7.922322208e-05,0.01491163507,0.002353636575,-0.004496645795
38.0,0.006202397805,0.0003063773487,0.02103340199,0.0008450781277,0.005483781549,0.0002580470685,0.04227178021,0.000860107054,0.01439481626,0.0006495189429,0.01782426216,7.611822983e-05,0.01362071783,0.001154069567,-0.003342576228
39.0,0.006286783378,0.0003133717946,0.02108435589,0.0008517233829,0.005433731905,0.0002552266416,0.04161496131,0.0008926505657,0.01384396662,0.0006234494994,0.01735590725,7.351575412e-05,0.01409652135,0.0007972295935,-0.002545346635
40.0,0.006295199896,7.72996636e-05,0.02112551341,0.0008647484533,0.00538812902,0.0002530797589,0.04093205218,0.000921030176,0.01333249388,0.0005943802743,0.01689504584,7.091512936e-05,0.01451881149,0.0009160628067,-0.001629283828
41.0,0.006230537365,0.000311393249,0.02105344636,0.0008745767604,0.005354532338,0.0002520536667,0.04013959761,0.0009312580779,0.01283764909,0.0005694173816,0.01648066066,6.859943761e-05,0.01466247346,0.001162691151,-0.0004665926768
42.0,0.00616409118,0.000307371695,0.02075029372,0.0008733142058,0.005327517632,0.0002518657355,0.039273724,0.000934848148,0.01236797828,0.0005453394518,0.01612965161,6.620487219e-05,0.0147028452,0.00140784282,0.0009412501434
43.0,0.006100183755,0.0003035126947,0.02022738106,0.0008587791273,0.005309869999,0.0002524536201,0.0383439585,0.0009331126774,0.01195772707,0.0005287297857,0.01580155194,6.483652145e-05,0.01465876599,0.001614572837,0.002555822981
44.0,0.006054799478,0.0003011200243,0.01951683517,0.0008325529257,0.005290014086,0.0002532547695,0.03738215003,0.0009256500705,0.01158162506,0.0005137654999,0.01549094806,6.34435251e-05,0.01452369503,0.001769028008,0.004324850989
45.0,0.00603854723,0.0003008891253,0.01870474468,0.0007992813222,0.005269453459,0.0002539214487,0.03643892746,0.0009153333184,0.01125135748,0.0004974630031,0.01520534199,6.215579377e-05,0.01434175866,0.00187112343,0.006195974419
46.0,0.006053926856,7.409046845e-05,0.01788293208,0.0007639034576,0.005247012341,0.0002544006859,0.03559426073,0.0009021710142,0.01094470466,0.0004836152473,0.01493458023,6.08954271e-05,0.01411144425,0.001878100002,0.008074074421
47.0,0.006072015125,7.486794881e-05,0.01713385645,0.0007315776628,0.005229145056,0.0002549692069,0.03487738926,0.0008916716784,0.01066387711,0.0004723556413,0.01467682148,5.993046853e-05,0.01391825845,0.001855365108,0.009929439529
48.0,0.006106180672,7.595604356e-05,0.01650751814,0.0007046076663,0.005215672461,0.0002555260839,0.03436802322,0.0008873315428,0.01040722653,0.0004628854242,0.0144503738,5.8933681e-05,0.01381608384,0.001833634753,0.01176307428
49.0,0.006159184607,7.727015e-05,0.01601085718,0.0006838518201,0.005205916964,0.0002560549678,0.03401441945,0.0008908736816,0.01015277764,0.000452389894,0.01424017919,5.815787523e-05,0.01383223668,0.001832769005,0.01359584329
50.0,0.006228655982,7.872072111e-05,0.01561445062,0.0006675937711,0.00519868819,0.0002565723882,0.03374249363,0.0009004366181,0.00993589032,0.0004453782213,0.01403974295,5.723314689e-05,0.01393857933,0.001863464158,0.01545930745
51.0,0.006307493391,8.022907831e-05,0.01528364659,0.0006546299279,0.005194631063,0.0002571296556,0.0335222324,0.000912198757,0.009731089499,0.0004386056175,0.01383875437,5.653454382e-05,0.01407590696,0.001918023336,0.01737733078
52.0,0.006393141391,8.173339753e-05,0.01499128125,0.0006428219904,0.005193626117,0.0002577657242,0.03334606996,0.000924828439,0.009546032438,0.0004337178472,0.01363755896,5.581286942e-05,0.01422516881,0.001987764757,0.01936509554
53.0,0.00648098925,8.321051545e-05,0.01471169767,0.0006308382898,0.005196487859,0.0002584442306,0.03313947015,0.0009371272454,0.009389241502,0.0004289296951,0.01345414094,5.496810083e-05,0.01436974313,0.002061867899,0.02142696344
54.0,0.00656721084,8.465114009e-05,0.01442534925,0.0006181757372,0.005200173227,0.0002591480172,0.03294397429,0.0009464781756,0.009244840017,0.0004245042657,0.01328810362,5.434564451e-05,0.01446843749,0.002130546607,0.02355751004
55.0,0.006651505543,8.607585715e-05,0.01412351348,0.000604436794,0.00520487717,0.0002597620184,0.03275459318,0.0009522027575,0.009120679042,0.0004228702941,0.01313425328,5.379869953e-05,0.01451021257,0.00218927767,0.02574678771
56.0,0.006731933376,8.750921508e-05,0.01380846102,0.0005901115461,0.005207280966,0.0002602429977,0.03267598942,0.0009577835716,0.009014822598,0.00041920883,0.01298395656,5.324088981e-05,0.01455010611,0.002476242304,0.02822303002
57.0,0.006812246109,8.902084338e-05,0.0134953587,0.0005753807335,0.005207535725,6.344619225e-05,0.0327812325,0.0009740863832,0.008925865968,0.0004187412933,0.0128470445,5.278204338e-05,0.01475387706,0.002538186655,0.03076121667
58.0,0.006905304974,9.071900134e-05,0.01320454971,0.0005618732297,0.005196577249,6.328908916e-05,0.0328817039,0.000984329317,0.008844205757,0.0004160465256,0.0127353254,5.23897725e-05,0.01486511319,0.002572691146,0.03333390782
59.0,0.007006968324,9.253232313e-05,0.0129324038,0.0005489990538,0.005181363643,0.0002590613207,0.03277747934,0.0009758484309,0.008756382003,0.00041300981,0.01258578099,5.190262432e-05,0.01469659868,0.002513959328,0.03584786715
60.0,0.007090371613,9.415173783e-05,0.01263641924,0.0005354381402,0.005175157702,6.295617275e-05,0.03263447857,0.0009813830631,0.008671802117,0.0004116326296,0.01244691539,5.136269254e-05,0.01474135099,0.002509844686,0.03835771183
61.0,0.007176116824,9.579844488e-05,0.01236422737,0.0005229255603,0.005165297553,6.279197986e-05,0.03232780375,0.0009855428264,0.008592853047,0.0004091338595,0.01231099863,5.081182741e-05,0.01476644697,0.002493409335,0.04085112117
62.0,0.007262091332,9.744368787e-05,0.01209552601,0.0005111958479,0.005159964,0.0002578217366,0.03176640929,0.0009764486744,0.008503007429,0.0004072988512,0.01217313504,5.020863238e-05,0.01459383725,0.002404789753,0.04325591092
63.0,0.007328496637,9.883475324e-05,0.01181599409,0.0004990238383,0.005169532963,0.0002582710468,0.03112683109,0.0009729914978,0.008423120731,0.0004069022253,0.01204850964,4.974748308e-05,0.01450532503,0.002336568763,0.04559247969
64.0,0.007380441586,0.000100023111,0.01153925939,0.0004871719333,0.0051893201,0.0002591960096,0.03047734978,0.000975138586,0.008346633906,0.0004057153181,0.01192571773,4.932688831e-05,0.01450007024,0.002298699615,0.0478911793
65.0,0.007426535997,0.0001010989112,0.01127408626,0.000475951987,0.005215104874,0.0002604376887,0.02981470782,0.0009882439453,0.008274781726,0.0004044426337,0.01182197096,4.883606071e-05,0.01465592463,0.002532362638,0.05042354194
66.0,0.007475971045,0.0001022169903,0.01102518844,0.0004657576904,0.005244551334,0.0002618214389,0.02918318702,0.001004879799,0.00820649388,0.0004030385877,0.0117157128,4.853677918e-05,0.01486223708,0.0026267239,0.05305026584
67.0,0.007527152312,0.0001033411289,0.01079891297,0.0004566216932,0.005275324237,0.0002632237878,0.02857249927,0.001024774372,0.008158793591,0.0004016931985,0.01161756611,4.820110182e-05,0.01511343054,0.002749457104,0.05579972294
68.0,0.007583193401,0.0001045098396,0.01059420892,0.0004490109059,0.00530796173,0.0002646192706,0.02797232211,0.001044512514,0.008111080184,0.0003991994234,0.01153247473,4.768005585e-05,0.01536147951,0.002890798952,0.05869052189
69.0,0.007641428309,0.0001057100518,0.01042076474,0.000443239675,0.005341127276,0.0002659931538,0.02741284538,0.001065004928,0.0080632466,0.0003961173555,0.01145994053,4.72915705e-05,0.01561941351,0.003040692727,0.06173121462
70.0,0.007701211768,0.0001069486449,0.01027745945,0.0004401401877,0.00537433102,0.0002674208517,0.02689050397,0.001084788104,0.008016617021,0.0003960079606,0.01138805033,4.690757416e-05,0.01586663364,0.00319044426,0.06492165888
71.0,0.007759232589,0.0001081722467,0.01017361702,0.0004405931236,0.00540793472,0.0002689368994,0.02641307869,0.001101605691,0.007971011325,0.0003934728886,0.01132022121,4.655622443e-05,0.01607167796,0.003330757212,0.06825241609
72.0,0.007813286856,0.0001093630209,0.01011486717,0.0004443978031,0.005441961361,0.0002705283438,0.02595844782,0.001118342826,0.007927215108,0.0003910306865,0.01126101195,4.61191761e-05,0.01627763071,0.003459256024,0.07171167212
73.0,0.007861499851,0.0001104700025,0.01010057242,0.0004501681784,0.005476380387,0.0002722062309,0.02550919578,0.0011324363,0.007880670352,0.0003890788289,0.01121703433,4.57700507e-05,0.01644885821,0.003569165333,0.07528083745
74.0,0.007900567864,0.0001114813878,0.01012201663,0.0004568705876,0.005508915475,0.0002738584188,0.02505734483,0.001143803496,0.007838549459,0.0003853265929,0.01118106638,4.551193295e-05,0.01658490273,0.003659031768,0.07893986922
75.0,0.007933524144,0.0001123760752,0.01015449597,0.0004637391555,0.005540369663,0.0002754899038,0.02461546107,0.001152625552,0.007795939322,0.0003832691269,0.01114712738,4.489217594e-05,0.01668836135,0.003728061244,0.08266793046
76.0,0.007957686629,0.0001131601597,0.01019400911,0.00047037286,0.005570423973,0.0002770969481,0.02415152385,0.001157207858,0.00775540243,0.0003799767396,0.01111318552,4.459294648e-05,0.01673499836,0.003772090426,0.08644002089
77.0,0.007973730311,0.0001138174721,0.01023061389,0.0004764825945,0.005599989932,0.0002786684113,0.02366539677,0.001158536221,0.00771051989,0.0003779445103,0.01107513501,4.401234491e-05,0.01673866668,0.003787991824,0.09022801271
78.0,0.007982199143,0.0001143492177,0.01026921461,0.0004820832094,0.005627729609,0.000280175968,0.02319679787,0.001154627029,0.007668773231,0.0003733041112,0.01105177825,4.330778113e-05,0.01667101318,0.003772568981,0.09400058169
79.0,0.00798151129,0.000114764225,0.01030657173,0.0004871777732,0.005654338196,0.0002815768618,0.02273818227,0.0006642698898,0.00762818509,0.0003694287421,0.01101635578,4.313976401e-05,0.009586525082,-0.002547334417,0.09145324728
80.0,0.00795087845,0.000114968366,0.01039348201,0.0004938630576,0.005692513243,0.0002833938832,0.0221781914,0.001044948949,0.007578367652,0.0003645262113,0.01098588752,4.274567188e-05,0.01505142357,0.003399481656,0.09485272893
